web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1543261391-1235","https://www.cars.com/vehicledetail/detail/754166595/overview/","3FA6P0H70GR250118","Used 2016 Ford Fusion SE"
"1543259685-1003","https://www.cars.com/vehicledetail/detail/754167418/overview/","5FNRL5H92FB001398","Used 2015 Honda Odyssey Touring"
"1543265249-2021","https://www.cars.com/vehicledetail/detail/754164727/overview/","1FMCU9GD6KUA76991","New 2019 Ford Escape SE"
"1543259540-988","https://www.cars.com/vehicledetail/detail/754167490/overview/","5XYKT3A67DG320985","Used 2013 Kia Sorento LX"
"1543257029-482","https://www.cars.com/vehicledetail/detail/754168721/overview/","1J4BA6D16BL526298","Used 2011 Jeep Wrangler Rubicon"
"1543263941-1599","https://www.cars.com/vehicledetail/detail/754165347/overview/","1C4RDJAG0KC536543","New 2019 Dodge Durango SXT Plus"
"1543263412-1486","https://www.cars.com/vehicledetail/detail/754165606/overview/","2G4WC582371126643","Used 2007 Buick LaCrosse CX"
"1543255562-152","https://www.cars.com/vehicledetail/detail/754169437/overview/","JM1BL1L84C1542286","Used 2012 Mazda Mazda3 i Touring"
"1543264785-1856","https://www.cars.com/vehicledetail/detail/754164951/overview/","4JGED6EB4KA131593","New 2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe"
"1543258301-755","https://www.cars.com/vehicledetail/detail/754168102/overview/","1J4GK48K94W328682","Used 2004 Jeep Liberty Sport"
"1543263234-1460","https://www.cars.com/vehicledetail/detail/754165693/overview/","1GTN2VE04BZ286018","Used 2011 GMC Sierra 1500 SLE"
"1543263969-1605","https://www.cars.com/vehicledetail/detail/754165333/overview/","null","null"
"1543264225-1695","https://www.cars.com/vehicledetail/detail/754165209/overview/","4JGED6EB5KA136270","New 2019 Mercedes-Benz AMG GLE 43"
"1543261605-1273","https://www.cars.com/vehicledetail/detail/754166490/overview/","1N4AL3AP4GN374218","Used 2016 Nissan Altima 2.5 S"
"1543261412-1238","https://www.cars.com/vehicledetail/detail/754166585/overview/","3C4PDDBG4HT617971","Used 2017 Dodge Journey SXT"
"1543265367-2060","https://www.cars.com/vehicledetail/detail/754164669/overview/","1C6RR7FG1KS554351","New 2019 RAM 1500 Express"
"1543260094-1048","https://www.cars.com/vehicledetail/detail/754167216/overview/","3FADP4AJ6KM111864","New 2019 Ford Fiesta S"
"1543257476-592","https://www.cars.com/vehicledetail/detail/754168504/overview/","JTMDJREV2JD256660","New 2018 Toyota RAV4 Hybrid Limited"
"1543255973-222","https://www.cars.com/vehicledetail/detail/754169238/overview/","1G1PE5SBXG7229792","Used 2016 Chevrolet Cruze Limited 1LT"
"1543256656-374","https://www.cars.com/vehicledetail/detail/754168902/overview/","1C4HJXEG2JW302547","New 2018 Jeep Wrangler Unlimited Sahara"
"1543255811-201","https://www.cars.com/vehicledetail/detail/754169316/overview/","5N1AR2MM4GC605839","Used 2016 Nissan Pathfinder S"
"1543256575-349","https://www.cars.com/vehicledetail/detail/754168942/overview/","JN8AS5MV1FW770820","Used 2015 Nissan Rogue Select S"
"1543258818-866","https://www.cars.com/vehicledetail/detail/754167847/overview/","WMWSX3C54FT773099","Used 2015 MINI Coupe Cooper S"
"1543260173-1062","https://www.cars.com/vehicledetail/detail/754167179/overview/","2G61M5S3XH9137349","Used 2017 Cadillac XTS Luxury"
"1543262338-1375","https://www.cars.com/vehicledetail/detail/754166135/overview/","5FNRL5H97GB010289","Certified 2016 Honda Odyssey Touring"
"1543260943-1175","https://www.cars.com/vehicledetail/detail/754166809/overview/","5TFJU4GN4CX016439","Used 2012 Toyota Tacoma PreRunner"
"1543265097-1960","https://www.cars.com/vehicledetail/detail/754164801/overview/","1FMCU9J96KUA77028","New 2019 Ford Escape Titanium"
"1543262873-1426","https://www.cars.com/vehicledetail/detail/754165871/overview/","KNDJP3A59J7518533","Used 2018 Kia Soul +"
"1543261498-1253","https://www.cars.com/vehicledetail/detail/754166542/overview/","2GKALMEK3G6329813","Used 2016 GMC Terrain SLE-1"
"1543257663-646","https://www.cars.com/vehicledetail/detail/754168415/overview/","1GYKNERS7KZ169405","New 2019 Cadillac XT5 Premium Luxury"
"1543258845-873","https://www.cars.com/vehicledetail/detail/754167834/overview/","WDDUG8DB0KA426121","New 2019 Mercedes-Benz S 560"
"1543260027-1039","https://www.cars.com/vehicledetail/detail/754167249/overview/","1FMCU0F74JUA54462","Used 2018 Ford Escape S"
"1543264362-1731","https://www.cars.com/vehicledetail/detail/754165143/overview/","4S3GTAB63J3743149","Certified 2018 Subaru Impreza 2.0i Premium"
"1543259922-1029","https://www.cars.com/vehicledetail/detail/754167301/overview/","3GCPCSE08BG334575","Used 2011 Chevrolet Silverado 1500 LT"
"1543259173-939","https://www.cars.com/vehicledetail/detail/754167672/overview/","1N4BL4BV5KC120027","New 2019 Nissan Altima 2.5 S"
"1543262326-1371","https://www.cars.com/vehicledetail/detail/754166141/overview/","5FNRL5H46GB074537","Used 2016 Honda Odyssey EX"
"1543262398-1384","https://www.cars.com/vehicledetail/detail/754166106/overview/","5FNRL5H6XGB025486","Certified 2016 Honda Odyssey EX-L"
"1543260544-1113","https://www.cars.com/vehicledetail/detail/754167004/overview/","1N4AL21E19C143364","Used 2009 Nissan Altima 2.5 S"
"1543258327-759","https://www.cars.com/vehicledetail/detail/754168089/overview/","1C4RDHAG1JC100680","Used 2018 Dodge Durango SXT"
"1543259823-1016","https://www.cars.com/vehicledetail/detail/754167350/overview/","1FAHP2KT8DG169560","Used 2013 Ford Taurus SHO"
"1543256534-338","https://www.cars.com/vehicledetail/detail/754168962/overview/","1V2AP2CA6JC596147","New 2018 Volkswagen Atlas 2.0T S"
"1543256619-362","https://www.cars.com/vehicledetail/detail/754168920/overview/","1FTEW1E4XKFA06555","New 2019 Ford F-150 XLT"
"1543261367-1231","https://www.cars.com/vehicledetail/detail/754166607/overview/","3N1AB61E98L764863","Used 2008 Nissan Sentra 2.0 S"
"1543263785-1557","https://www.cars.com/vehicledetail/detail/754165422/overview/","1FADP5AU1DL544285","Used 2013 Ford C-Max Hybrid SE"
"1543265926-2073","https://www.cars.com/vehicledetail/detail/754164653/overview/","null","null"
"1543258403-777","https://www.cars.com/vehicledetail/detail/754168052/overview/","WDDUG8DBXKA445548","New 2019 Mercedes-Benz S 560"
"1543265208-2002","https://www.cars.com/vehicledetail/detail/754164746/overview/","4T1B11HK7KU179548","New 2019 Toyota Camry SE"
"1543256552-343","https://www.cars.com/vehicledetail/detail/754168953/overview/","1HGCV1F38JA258575","New 2018 Honda Accord Sport"
"1543256654-373","https://www.cars.com/vehicledetail/detail/754168903/overview/","1C6RR7FG9KS548300","New 2019 RAM 1500 Classic Tradesman"
"1543264686-1829","https://www.cars.com/vehicledetail/detail/754164992/overview/","5J8TC2H51KL022186","New 2019 Acura RDX Technology Package"
"1543262000-1329","https://www.cars.com/vehicledetail/detail/754166302/overview/","5XYPG4A36GG044843","Used 2016 Kia Sorento L"
"1543256589-353","https://www.cars.com/vehicledetail/detail/754168935/overview/","5FNYF5H61KB015148","New 2019 Honda Pilot Touring 7-Passenger"
"1543260096-1049","https://www.cars.com/vehicledetail/detail/754167215/overview/","JTDBT903591340346","Used 2009 Toyota Yaris"
"1543262391-1382","https://www.cars.com/vehicledetail/detail/754166109/overview/","1NXBR32E76Z653284","Used 2006 Toyota Corolla CE"
"1543257284-553","https://www.cars.com/vehicledetail/detail/754168599/overview/","null","null"
"1543264123-1660","https://www.cars.com/vehicledetail/detail/754165259/overview/","2T1BURHE4KC188645","New 2019 Toyota Corolla LE"
"1543264998-1921","https://www.cars.com/vehicledetail/detail/754164849/overview/","5LMCJ1C99KUL15233","New 2019 Lincoln MKC Base"
"1543259271-956","https://www.cars.com/vehicledetail/detail/754167624/overview/","5N1DR2MNXHC673392","Used 2017 Nissan Pathfinder SV"
"1543255952-218","https://www.cars.com/vehicledetail/detail/754169248/overview/","JF2SJABC0GH403394","Used 2016 Subaru Forester 2.5i"
"1543256953-458","https://www.cars.com/vehicledetail/detail/754168758/overview/","1HGCV1F40JA032846","New 2018 Honda Accord EX"
"1543263801-1563","https://www.cars.com/vehicledetail/detail/754165414/overview/","3FADP4GX9HM134379","Used 2017 Ford Fiesta ST"
"1543257850-683","https://www.cars.com/vehicledetail/detail/754168325/overview/","3GTU2MECXHG469626","Used 2017 GMC Sierra 1500 SLE"
"1543258743-849","https://www.cars.com/vehicledetail/detail/754167884/overview/","2C4RDGBG3KR573059","New 2019 Dodge Grand Caravan SE"
"1543255682-170","https://www.cars.com/vehicledetail/detail/754169378/overview/","3N1AB7APXHL715775","Used 2017 Nissan Sentra SV"
"1543257534-609","https://www.cars.com/vehicledetail/detail/754168475/overview/","1C4RJFBG0FC150019","Certified 2015 Jeep Grand Cherokee Limited"
"1543260128-1054","https://www.cars.com/vehicledetail/detail/754167201/overview/","3FAHP0JA5BR253085","Used 2011 Ford Fusion SEL"
"1543259171-938","https://www.cars.com/vehicledetail/detail/754167673/overview/","1C4SDJET1EC314283","Used 2014 Dodge Durango Citadel"
"1543257047-488","https://www.cars.com/vehicledetail/detail/754168712/overview/","1FMCU9GD5HUC64278","Used 2017 Ford Escape SE"
"1543255708-178","https://www.cars.com/vehicledetail/detail/754169365/overview/","KMHCT4AE5EU696775","Used 2014 Hyundai Accent GLS"
"1543264256-1706","https://www.cars.com/vehicledetail/detail/754165194/overview/","4JGED6EB2KA136601","New 2019 Mercedes-Benz AMG GLE 43"
"1543256933-450","https://www.cars.com/vehicledetail/detail/754168768/overview/","1N4AA6AP8JC405013","New 2018 Nissan Maxima 3.5 Platinum"
"1543263598-1522","https://www.cars.com/vehicledetail/detail/754165514/overview/","null","Used 2000 Honda Civic LX"
"1543265355-2055","https://www.cars.com/vehicledetail/detail/754164675/overview/","19XFC1F95HE004206","Used 2017 Honda Civic Touring"
"1543257504-598","https://www.cars.com/vehicledetail/detail/754168490/overview/","JF2GTABC3JH309310","Used 2018 Subaru Crosstrek 2.0i Premium"
"1543263531-1511","https://www.cars.com/vehicledetail/detail/754165547/overview/","null","Used 2012 Audi A5 2.0T Premium"
"1543256394-292","https://www.cars.com/vehicledetail/detail/754169031/overview/","JN1AZ4EH8KM420555","New 2019 Nissan 370Z Sport Touring"
"1543262474-1390","https://www.cars.com/vehicledetail/detail/754166068/overview/","1FT7W2BT7DEB13775","Used 2013 Ford F-250"
"1543256441-307","https://www.cars.com/vehicledetail/detail/754169008/overview/","1FMCU0F76KUA30455","New 2019 Ford Escape S"
"1543265151-1983","https://www.cars.com/vehicledetail/detail/754164774/overview/","1GCVKPEC4GZ212112","Used 2016 Chevrolet Silverado 1500 Custom"
"1543258254-739","https://www.cars.com/vehicledetail/detail/754168125/overview/","1FT7W2BT0KED50234","New 2019 Ford F-250"
"1543258502-798","https://www.cars.com/vehicledetail/detail/754168003/overview/","3FADP4EJ9HM119282","Used 2017 Ford Fiesta SE"
"1543264933-1902","https://www.cars.com/vehicledetail/detail/754164881/overview/","WMWXP5C56K2H95478","New 2019 MINI Hardtop Cooper"
"1543264583-1800","https://www.cars.com/vehicledetail/detail/754165042/overview/","WDDUG8DBXJA405887","New 2018 Mercedes-Benz S 560"
"1543257599-627","https://www.cars.com/vehicledetail/detail/754168443/overview/","WDCGG5HB8FG425361","Certified 2015 Mercedes-Benz GLK350"
"1543263008-1436","https://www.cars.com/vehicledetail/detail/754165804/overview/","1HGCR2F35DA220557","Used 2013 Honda Accord LX"
"1543261440-1243","https://www.cars.com/vehicledetail/detail/754166571/overview/","WP1AA2A24GKA08600","Used 2016 Porsche Cayenne Base"
"1543255373-128","https://www.cars.com/vehicledetail/detail/754169530/overview/","5N1AT2MT7GC743478","Used 2016 Nissan Rogue SL"
"1543265050-1941","https://www.cars.com/vehicledetail/detail/754164824/overview/","null","null"
"1543264561-1797","https://www.cars.com/vehicledetail/detail/754165053/overview/","1GYS4CEF0ER207366","Used 2014 Cadillac Escalade Premium"
"1543258488-793","https://www.cars.com/vehicledetail/detail/754168010/overview/","1C4NJCBA6GD810665","Used 2016 Jeep Compass Sport"
"1543264115-1656","https://www.cars.com/vehicledetail/detail/754165263/overview/","null","null"
"1543257225-537","https://www.cars.com/vehicledetail/detail/754168628/overview/","5FNYF6H62KB038850","New 2019 Honda Pilot Touring 7-Passenger"
"1543264366-1733","https://www.cars.com/vehicledetail/detail/754165141/overview/","null","null"
"1543261867-1303","https://www.cars.com/vehicledetail/detail/754166368/overview/","1FM5K7B80FGC47283","Used 2015 Ford Explorer Base"
"1543263936-1597","https://www.cars.com/vehicledetail/detail/754165349/overview/","1C4RDJAG6KC536546","New 2019 Dodge Durango SXT Plus"
"1543256729-395","https://www.cars.com/vehicledetail/detail/754168867/overview/","null","null"
"1543256155-235","https://www.cars.com/vehicledetail/detail/754169147/overview/","5NPD84LF4HH169681","Used 2017 Hyundai Elantra SE"
"1543257469-591","https://www.cars.com/vehicledetail/detail/754168507/overview/","null","null"
"1543259018-906","https://www.cars.com/vehicledetail/detail/754167748/overview/","1N4AL3AP6EC135388","Used 2014 Nissan Altima 2.5 S"
"1543258059-702","https://www.cars.com/vehicledetail/detail/754168221/overview/","3C4NJDCB9JT333583","Used 2018 Jeep Compass Limited"
"1543256812-423","https://www.cars.com/vehicledetail/detail/754168826/overview/","JTEBU5JRXK5627491","New 2019 Toyota 4Runner SR5 Premium"
"1543256789-413","https://www.cars.com/vehicledetail/detail/754168837/overview/","4T1BF1FK5HU390633","Used 2017 Toyota Camry SE"
"1543264392-1745","https://www.cars.com/vehicledetail/detail/754165128/overview/","null","null"
"1543264489-1775","https://www.cars.com/vehicledetail/detail/754165081/overview/","WDD2J5JBXKA014168","New 2019 Mercedes-Benz CLS 450 Base"
"1543256643-369","https://www.cars.com/vehicledetail/detail/754168908/overview/","2GKALUEK1C6289273","Used 2012 GMC Terrain SLT-1"
"1543256799-418","https://www.cars.com/vehicledetail/detail/754168832/overview/","JF2SJAXC6GH439163","Used 2016 Subaru Forester 2.5i Touring"
"1543263515-1507","https://www.cars.com/vehicledetail/detail/754165555/overview/","1C4RJFCT6KC594835","New 2019 Jeep Grand Cherokee Overland"
"1543265198-1998","https://www.cars.com/vehicledetail/detail/754164751/overview/","2C3CDYAG7EH299635","Used 2014 Dodge Challenger SXT"
"1543258828-870","https://www.cars.com/vehicledetail/detail/754167842/overview/","1FADP3K22FL242038","Used 2015 Ford Focus SE"
"1543263765-1554","https://www.cars.com/vehicledetail/detail/754165432/overview/","1C6SRFET2KN675995","New 2019 RAM 1500 Rebel"
"1543265111-1967","https://www.cars.com/vehicledetail/detail/754164794/overview/","1FMCU9GDXKUA76993","New 2019 Ford Escape SE"
"1543262334-1374","https://www.cars.com/vehicledetail/detail/754166137/overview/","5YFBU4EE6DP183733","Used 2013 Toyota Corolla LE"
"1543265129-1975","https://www.cars.com/vehicledetail/detail/754164785/overview/","3MYDLBYV6KY505152","New 2019 Toyota Yaris Sedan LE"
"1543258091-705","https://www.cars.com/vehicledetail/detail/754168205/overview/","WVGAV7AX9GW528679","Used 2016 Volkswagen Tiguan R-Line"
"1543264573-1798","https://www.cars.com/vehicledetail/detail/754165047/overview/","5J8TC2H7XKL022754","New 2019 Acura RDX Advance Package"
"1543264313-1721","https://www.cars.com/vehicledetail/detail/754165167/overview/","3FA6P0HD7ER257974","Used 2014 Ford Fusion SE"
"1543256885-442","https://www.cars.com/vehicledetail/detail/754168790/overview/","JTDKDTB30F1579709","Used 2015 Toyota Prius c One"
"1543263736-1545","https://www.cars.com/vehicledetail/detail/754165446/overview/","3N1AB7AP7HY407580","Used 2017 Nissan Sentra S"
"1543258830-871","https://www.cars.com/vehicledetail/detail/754167841/overview/","1N6AA1EJ3JN500387","Used 2018 Nissan Titan SV"
"1543254552-28","https://www.cars.com/vehicledetail/detail/754169931/overview/","4S3BL676874205758","Used 2007 Subaru Legacy 2.5 GT Limited"
"1543257105-503","https://www.cars.com/vehicledetail/detail/754168683/overview/","3C6UR5CL7GG125973","Used 2016 RAM 2500 Tradesman"
"1543263824-1571","https://www.cars.com/vehicledetail/detail/754165403/overview/","JF2GTANCXKH246557","New 2019 Subaru Crosstrek 2.0i Limited"
"1543259000-904","https://www.cars.com/vehicledetail/detail/754167757/overview/","5N1AL0MM6EC510721","Used 2014 INFINITI QX60 Base"
"1543255208-105","https://www.cars.com/vehicledetail/detail/754169610/overview/","1FA6P8CF1H5345109","Used 2017 Ford Mustang GT"
"1543258696-833","https://www.cars.com/vehicledetail/detail/754167907/overview/","JTNKHMBX8K1027233","New 2019 Toyota C-HR XLE"
"1543261317-1224","https://www.cars.com/vehicledetail/detail/754166632/overview/","5J6RW2H55HL033839","Used 2017 Honda CR-V EX"
"1543264937-1904","https://www.cars.com/vehicledetail/detail/754164879/overview/","2GNAXKEV1K6126966","New 2019 Chevrolet Equinox 1LT"
"1543264446-1764","https://www.cars.com/vehicledetail/detail/754165102/overview/","null","null"
"1543260505-1109","https://www.cars.com/vehicledetail/detail/754167023/overview/","1C6RR6KT9ES311047","Used 2014 RAM 1500 Tradesman/Express"
"1543258199-722","https://www.cars.com/vehicledetail/detail/754168152/overview/","JM3KFBCM3J0464071","New 2018 Mazda CX-5 Touring"
"1543264727-1844","https://www.cars.com/vehicledetail/detail/754164972/overview/","JN1BV7AR5FM414248","Used 2015 INFINITI Q50 Base"
"1543258970-898","https://www.cars.com/vehicledetail/detail/754167772/overview/","19UDE2F35GA005877","Used 2016 Acura ILX"
"1543256548-341","https://www.cars.com/vehicledetail/detail/754168955/overview/","19XZE4F51KE015992","New 2019 Honda Insight EX"
"1543259992-1035","https://www.cars.com/vehicledetail/detail/754167266/overview/","1FMCU0G74GUA95911","Used 2016 Ford Escape SE"
"1543257775-672","https://www.cars.com/vehicledetail/detail/754168360/overview/","WDDJK6GA4JF050193","Certified 2018 Mercedes-Benz SL 450 Base"
"1543257445-585","https://www.cars.com/vehicledetail/detail/754168519/overview/","SALWR2RV5KA824818","New 2019 Land Rover Range Rover Sport 3.0L Supercharged HSE"
"1543256666-379","https://www.cars.com/vehicledetail/detail/754168897/overview/","4JGDF6EEXKB223396","New 2019 Mercedes-Benz GLS 450 Base 4MATIC"
"1543256447-309","https://www.cars.com/vehicledetail/detail/754169005/overview/","null","null"
"1543260332-1090","https://www.cars.com/vehicledetail/detail/754167101/overview/","JN8AY2ND8KX008348","New 2019 Nissan Armada SV"
"1543259149-932","https://www.cars.com/vehicledetail/detail/754167684/overview/","JTHBA1D26G5002564","Used 2016 Lexus IS 200t Base"
"1543261050-1189","https://www.cars.com/vehicledetail/detail/754166756/overview/","5TDZKRFH2ES012173","Used 2014 Toyota Highlander LE"
"1543257229-539","https://www.cars.com/vehicledetail/detail/754168626/overview/","1HGCV1F31KA002618","New 2019 Honda Accord Sport"
"1543259147-931","https://www.cars.com/vehicledetail/detail/754167685/overview/","1N4BL4DVXKC132610","New 2019 Nissan Altima 2.5 SV"
"1543255399-131","https://www.cars.com/vehicledetail/detail/754169518/overview/","3N1AB7APXFL654392","Used 2015 Nissan Sentra SV"
"1543262387-1380","https://www.cars.com/vehicledetail/detail/754166111/overview/","3KPFL4A73JE213523","Used 2018 Kia Forte LX"
"1543258471-790","https://www.cars.com/vehicledetail/detail/754168018/overview/","WDDUG8DB3KA423682","New 2019 Mercedes-Benz S 560"
"1543263967-1604","https://www.cars.com/vehicledetail/detail/754165334/overview/","1C6SRFFT0KN709379","New 2019 RAM 1500 Big Horn"
"1543258273-747","https://www.cars.com/vehicledetail/detail/754168116/overview/","1FM5K7D82KGB02351","New 2019 Ford Explorer XLT"
"1543255306-120","https://www.cars.com/vehicledetail/detail/754169562/overview/","3KPA24AB2KE165869","New 2019 Kia Rio LX"
"1543262029-1332","https://www.cars.com/vehicledetail/detail/754166288/overview/","ZACCJBCB3HPF22923","Used 2017 Jeep Renegade Trailhawk"
"1543264217-1691","https://www.cars.com/vehicledetail/detail/754165213/overview/","1G6KD54Y53U272277","Used 2003 Cadillac DeVille Base"
"1543258252-738","https://www.cars.com/vehicledetail/detail/754168126/overview/","null","null"
"1543255078-95","https://www.cars.com/vehicledetail/detail/754169675/overview/","1GYS3AKJ0HR266308","Used 2017 Cadillac Escalade Standard"
"1543260917-1170","https://www.cars.com/vehicledetail/detail/754166821/overview/","2GKALMEK6F6432805","Used 2015 GMC Terrain SLE-1"
"1543257754-667","https://www.cars.com/vehicledetail/detail/754168370/overview/","JTDKARFP0J3097635","New 2018 Toyota Prius Prime Premium"
"1543259486-985","https://www.cars.com/vehicledetail/detail/754167517/overview/","1J4AA2D11BL521725","Used 2011 Jeep Wrangler Sport"
"1543265105-1964","https://www.cars.com/vehicledetail/detail/754164797/overview/","1FMCU9J91KUA77020","New 2019 Ford Escape Titanium"
"1543264538-1793","https://www.cars.com/vehicledetail/detail/754165057/overview/","JN8AZ2NE9F9080031","Used 2015 INFINITI QX80 Base"
"1543263468-1496","https://www.cars.com/vehicledetail/detail/754165578/overview/","1C4RJFDJ5KC594970","New 2019 Jeep Grand Cherokee SRT"
"1543261764-1291","https://www.cars.com/vehicledetail/detail/754166416/overview/","1FADP3F29EL416311","Used 2014 Ford Focus SE"
"1543257583-624","https://www.cars.com/vehicledetail/detail/754168451/overview/","WDDZF4JB6JA299007","Certified 2018 Mercedes-Benz E 300"
"1543265320-2046","https://www.cars.com/vehicledetail/detail/754164692/overview/","3VV0B7AX5JM160146","New 2018 Volkswagen Tiguan 2.0T S"
"1543263354-1478","https://www.cars.com/vehicledetail/detail/754165634/overview/","1FMCU0J93JUB16782","Used 2018 Ford Escape Titanium"
"1543259730-1007","https://www.cars.com/vehicledetail/detail/754167396/overview/","4S4WX9GD5D4401847","Used 2013 Subaru Tribeca 3.6R Limited"
"1543264990-1919","https://www.cars.com/vehicledetail/detail/754164853/overview/","3TMGZ5AN9HM095551","Used 2017 Toyota Tacoma Limited"
"1543257703-658","https://www.cars.com/vehicledetail/detail/754168395/overview/","2C3CDZFJ1KH525769","New 2019 Dodge Challenger R/T Scat Pack"
"1543261521-1260","https://www.cars.com/vehicledetail/detail/754166531/overview/","19XFB2F58CE093784","Used 2012 Honda Civic LX"
"1543263016-1438","https://www.cars.com/vehicledetail/detail/754165800/overview/","1HGCS22858A004817","Used 2008 Honda Accord EX"
"1543255797-198","https://www.cars.com/vehicledetail/detail/754169323/overview/","JF2SH6BC1AH791185","Used 2010 Subaru Forester 2.5X"
"1543261074-1193","https://www.cars.com/vehicledetail/detail/754166744/overview/","1C4NJCBB6FD263128","Used 2015 Jeep Compass Sport"
"1543258279-749","https://www.cars.com/vehicledetail/detail/754168113/overview/","5LMJJ2LT0KEL05290","New 2019 Lincoln Navigator Reserve"
"1543256605-358","https://www.cars.com/vehicledetail/detail/754168927/overview/","null","null"
"1543256137-234","https://www.cars.com/vehicledetail/detail/754169156/overview/","2G1WT58NX81232757","Used 2008 Chevrolet Impala LT"
"1543255558-151","https://www.cars.com/vehicledetail/detail/754169439/overview/","null","Used 2006 Ford F-150 XL"
"1543265052-1942","https://www.cars.com/vehicledetail/detail/754164823/overview/","3GCUKRECXJG603957","New 2018 Chevrolet Silverado 1500 LT"
"1543259125-923","https://www.cars.com/vehicledetail/detail/754167696/overview/","KNDJP3A57J7604701","Used 2018 Kia Soul +"
"1543257977-698","https://www.cars.com/vehicledetail/detail/754168262/overview/","4S3BNAJ63F3060879","Used 2015 Subaru Legacy 2.5i Limited"
"1543258570-806","https://www.cars.com/vehicledetail/detail/754167969/overview/","55SWF4JB8FU058883","Used 2015 Mercedes-Benz C 300"
"1543261768-1292","https://www.cars.com/vehicledetail/detail/754166414/overview/","3KPFK4A78HE080738","Used 2017 Kia Forte LX"
"1543264819-1863","https://www.cars.com/vehicledetail/detail/754164936/overview/","1C3CDZAB6DN514633","Used 2013 Dodge Avenger SE"
"1543264244-1702","https://www.cars.com/vehicledetail/detail/754165200/overview/","WVWBA71K58W149088","Used 2008 Volkswagen Rabbit S"
"1543259890-1025","https://www.cars.com/vehicledetail/detail/754167317/overview/","1HGCT1B7XDA000576","Used 2013 Honda Accord EX"
"1543258137-713","https://www.cars.com/vehicledetail/detail/754168183/overview/","1GKS2CKJ6KR176578","New 2019 GMC Yukon Denali"
"1543258666-824","https://www.cars.com/vehicledetail/detail/754167922/overview/","5FNYF6H55KB039126","New 2019 Honda Pilot EX-L"
"1543263512-1506","https://www.cars.com/vehicledetail/detail/754165556/overview/","1C4RJFBGXKC594678","New 2019 Jeep Grand Cherokee Limited"
"1543254950-75","https://www.cars.com/vehicledetail/detail/754169736/overview/","1G1BA5SM1G7269038","Used 2016 Chevrolet Cruze LS Manual"
"1543259970-1033","https://www.cars.com/vehicledetail/detail/754167277/overview/","3CZRE3H58AG700267","Used 2010 Honda CR-V EX"
"1543265310-2043","https://www.cars.com/vehicledetail/detail/754164697/overview/","KL8CD6S93FC793634","Used 2015 Chevrolet Spark 1LT"
"1543254718-44","https://www.cars.com/vehicledetail/detail/754169851/overview/","5TETU62N89Z656120","Used 2009 Toyota Tacoma PreRunner Access Cab"
"1543259113-918","https://www.cars.com/vehicledetail/detail/754167701/overview/","1N4BL4DV5KC124642","New 2019 Nissan Altima 2.5 SV"
"1543266466-2077","https://www.cars.com/vehicledetail/detail/754164644/overview/","1GCRYDED1KZ170336","New 2019 Chevrolet Silverado 1500 LT"
"1543258429-780","https://www.cars.com/vehicledetail/detail/754168039/overview/","3VWDP7AJ0DM453001","Used 2013 Volkswagen Jetta SE"
"1543256791-414","https://www.cars.com/vehicledetail/detail/754168836/overview/","2HGFC2F87KH504278","New 2019 Honda Civic Sport"
"1543258690-831","https://www.cars.com/vehicledetail/detail/754167910/overview/","2C3CCAAG1KH548095","New 2019 Chrysler 300 Touring"
"1543260395-1096","https://www.cars.com/vehicledetail/detail/754167070/overview/","SAJBD4BV1HCY35467","Used 2017 Jaguar XF 35t Premium"
"1543256660-376","https://www.cars.com/vehicledetail/detail/754168900/overview/","null","null"
"1543265017-1928","https://www.cars.com/vehicledetail/detail/754164840/overview/","null","null"
"1543263442-1491","https://www.cars.com/vehicledetail/detail/754165591/overview/","55SWF4KB9FU021419","Used 2015 Mercedes-Benz C 300"
"1543264540-1794","https://www.cars.com/vehicledetail/detail/754165056/overview/","3C4NJDBB2KT628723","New 2019 Jeep Compass Latitude"
"1543260753-1149","https://www.cars.com/vehicledetail/detail/754166901/overview/","JF2SJAJC3EH473468","Used 2014 Subaru Forester 2.5i Limited"
"1543266587-2079","https://www.cars.com/vehicledetail/detail/754164642/overview/","null","null"
"1543261105-1197","https://www.cars.com/vehicledetail/detail/754166736/overview/","1C3CCCFB4FN599905","Used 2015 Chrysler 200 LX"
"1543260441-1100","https://www.cars.com/vehicledetail/detail/754167047/overview/","1FMCU9J9XKUA32030","New 2019 Ford Escape Titanium"
"1543262853-1422","https://www.cars.com/vehicledetail/detail/754165881/overview/","WBA3R5C55FK372922","Used 2015 BMW 435 i xDrive"
"1543256380-286","https://www.cars.com/vehicledetail/detail/754169038/overview/","null","null"
"1543264913-1894","https://www.cars.com/vehicledetail/detail/754164891/overview/","WBA8B7C52JA937874","New 2018 BMW 340 i xDrive"
"1543260298-1083","https://www.cars.com/vehicledetail/detail/754167118/overview/","5YFBURHE8EP047159","Used 2014 Toyota Corolla S Plus"
"1543256834-428","https://www.cars.com/vehicledetail/detail/754168815/overview/","5XXGT4L3XJG190067","Used 2018 Kia Optima LX"
"1543256708-390","https://www.cars.com/vehicledetail/detail/754168876/overview/","2LMPJ8L96KBL14466","New 2019 Lincoln Nautilus Reserve"
"1543264378-1738","https://www.cars.com/vehicledetail/detail/754165135/overview/","null","null"
"1543261875-1305","https://www.cars.com/vehicledetail/detail/754166364/overview/","KNMAT2MV5FP537458","Used 2015 Nissan Rogue SV"
